,brand,model,biz30day,total_sold_price,submarket,target_score,sku
322,嘉和,MB-1001,3144.0,260323.2,"{'4': '婴儿辅食', '5': '小容量'}","{'功能': {'功率': 4.0, '小米': 1.0, '搅碎': 1.0, '效率': 1.0, '木薯': 0.0, '果汁': 29.0, '核桃': 0.0, '梨汁': 4.0, '榨汁': 23.0, '橘子': 1.0, '橙子': 1.0, '橙汁': 0.0, '水果': 2.0, '水温': -1.0, '渣渣': 1.0, '滤渣': 1.0, '用途': 2.0, '米粉': 1.0, '米糊': 1.0, '糖粉': 1.0, '红薯': 1.0, '红豆': 0.0, '绞肉': 10.0, '肉松': 1.0, '肉肉': 1.0, '肉馅': 5.0, '芝麻': 0.0, '花生': 1.0, '苹果': 4.0, '草莓': 1.0, '药粉': 1.0, '虾皮': 1.0, '豆浆': 4.0, '转速': 2.0, '辅食': 6.0, '零食': 1.0, '食材': 1.0, '食物': 2.0, '鸡肉': 0.0, '黄瓜': 1.0, '亚麻籽': 0.0, '便利性': 0.0, '干辣椒': 1.0, '很给力': 2.0, '果汁机': 2.0, '榨汁机': 17.0, '水果汁': 1.0, '玉米粉': 1.0, '番茄汁': 1.0, '研磨机': 0.0, '粉碎机': 1.0, '花生豆': 0.0, '花生酱': 1.0, '芹菜汁': -1.0, '苹果汁': 4.0, '苹果泥': 1.0, '草莓汁': 1.0, '蔬菜汁': 2.0, '蔬菜泥': 1.0, '薏仁粉': 1.0, '西瓜汁': 3.0, '辣椒面': 1.0, '过滤网': 1.0, '速度快': 4.0, '黑芝麻': 0.0, '一举多得': 0.0, '省时省力': 2.0, '胡萝卜汁': 1.0}, '服务': {'亲们': 1.0, '包装': 25.0, '包裹': 1.0, '卖家': 20.0, '好评': 16.0, '客户': 2.0, '客服': 23.0, '店主': 1.0, '态度': 51.0, '果泥': 6.0, '淘宝': 2.0, '箱子': -1.0, '虾米': 0.0, '赠品': 1.0, '包装盒': -2.0, '外包装': -1.0, '说明书': 1.0, '售后服务': 2.0, '服务态度': 45.0}, '款式': {'体积': 5.0, '分量': 3.0, '外形': 3.0, '大小': 3.0, '手感': 1.0, '按键': -1.0, '机身': -2.0, '红色': 1.0, '颜值': 2.0, '颜色': 15.0, '黑色': 0.0, '升级版': 3.0, '外观上': 2.0, '容量大': 1.0, '很漂亮': 2.0}, '质量': {'刀头': 1.0, '商品': 2.0, '噪声': 1.0, '噪音': 13.0, '坏掉': 1.0, '声音': 67.0, '宝物': 0.0, '实物': 1.0, '寿命': 2.0, '工艺': 1.0, '底座': 0.0, '开关': 1.0, '性能': 1.0, '挺好': 35.0, '料子': 1.0, '气味': 1.0, '汤也': 1.0, '物美': 3.0, '用料': 2.0, '盖子': 1.0, '粗细': 1.0, '胶圈': -1.0, '质量': 150.0, '塑料味': -1.0, '实用性': 3.0, '朋友们': -1.0, '电源线': 1.0, '马力足': 1.0}}","{'产品功能': '榨汁 绞肉 碎冰 干磨 搅拌 绞肉', '适用人数': '1-3人', '颜色分类': '白色'}"
323,奥诺斯,ANS-F900,18.0,8964.0,"{'3': '全自动', '4': '婴儿辅食', '6': '智能'}","{'功能': {'豆浆': 1.0}, '服务': {'客服': 1.0, '态度': 1.0}, '质量': {'声音': -1.0, '寿命长': 1.0}}","{'产品功能': '榨汁 绞肉 碎冰 干磨 搅拌 制奶昔 混合 绞肉', '适用人数': '4-5人', '颜色分类': '红色'}"
324,小太阳,CS-767-5D,4.0,3196.0,{'2': '大容量'},"{'服务': {'包装': 1.0, '果泥': 1.0, '赠品': 1.0}, '款式': {}, '质量': {'声音': -1.0, '质量': 1.0, '马达': 1.0}}","{'产品功能': '豆浆果汁\xa0榨汁\xa0切菜\xa0绞肉\xa0碎冰\xa0干磨\xa0搅拌\xa0和面\xa0打蛋\xa0制奶昔\xa0混合\xa0绞肉', '适用人数': '4-5人', '颜色分类': '蓝色'}"
325,小太阳,TM-3S,84.0,33516.0,{'4': '婴儿辅食'},"{'功能': {'功率': 3.0, '效率': 0.0, '果汁': 1.0, '碎冰': 1.0, '豆浆': 6.0, '转速': 2.0, '速度快': 1.0, '黄瓜汁': 1.0}, '服务': {'包装': 7.0, '卖家': 3.0, '发票': -1.0, '客户': 1.0, '客服': 2.0, '态度': 4.0, '赠品': 2.0, '小太阳': 2.0, '服务态度': 4.0}, '款式': {'颜色': 2.0}, '质量': {'刀头': 1.0, '噪音': 6.0, '声音': 15.0, '够劲': 1.0, '性能': 1.0, '挺好': 3.0, '气味': 1.0, '玻璃': 1.0, '盖子': 1.0, '质量': 9.0, '零件': -1.0, '塑料味': -1.0}}","{'产品功能': '豆浆\xa0榨汁\xa0切菜\xa0绞肉\xa0碎冰\xa0干磨\xa0搅拌\xa0制奶昔\xa0混合\xa0绞肉', '适用人数': '4-5人', '颜色分类': '红色'}"
326,小太阳,TM-803T,16.0,7680.0,{'4': '婴儿辅食'},"{'功能': {}, '质量': {'声音': -1.0, '性能': -1.0, '质量': 3.0}}","{'产品功能': '豆浆、果汁、浓汤\xa0榨汁\xa0碎冰\xa0干磨\xa0搅拌\xa0和面\xa0打蛋\xa0制奶昔\xa0混合', '适用人数': '4-5人', '颜色分类': '白色'}"
327,山雄,XZ-PB6818,1.0,339.0,"{'3': '全自动', '4': '婴儿辅食'}",,"{'产品功能': '浓汤米糊\xa0榨汁\xa0绞肉\xa0碎冰\xa0干磨\xa0搅拌\xa0打蛋\xa0制奶昔\xa0混合\xa0绞肉', '适用人数': '1-3人', '颜色分类': '香槟金'}"
328,慧浦,CB-502,24.0,9576.0,"{'3': '全自动', '4': '婴儿辅食'}","{'功能': {'米糊': 1.0}, '服务': {'保装': 1.0, '包装': 1.0}, '款式': {'颜色': 1.0}, '质量': {'声音': 2.0, '质量': 2.0}}","{'产品功能': '榨汁 切菜 绞肉 碎冰 干磨 搅拌 制奶昔 混合', '适用人数': '1-3人', '颜色分类': '红色'}"
329,慧浦,HP-010,51.0,8568.0,"{'3': '全自动', '4': '婴儿辅食'}","{'功能': {'豆浆': 1.0}, '服务': {'包装': -1.0, '卖家': 1.0, '服务态度': 1.0}, '质量': {'噪音': 1.0, '声音': 1.0, '底座': 1.0, '质量': 2.0}}","{'产品功能': '榨汁 切菜 绞肉 碎冰 干磨 搅拌 打蛋 制奶昔 混合 绞肉', '适用人数': '4-5人', '颜色分类': '红色'}"
330,慧浦,YS-001,15.0,4470.0,{'3': '全自动'},"{'功能': {'豆腐脑': 1.0}, '服务': {'包装': 1.0, '态度': 2.0}}","{'产品功能': '榨汁 绞肉 碎冰 干磨 搅拌 制奶昔 混合', '适用人数': '5人及以上', '颜色分类': '红色'}"
331,扬子,MB-1201J2,221.0,17459.0,"{'3': '全自动', '4': '婴儿辅食', '5': '小容量'}","{'功能': {'刀座': 0.0, '米糊': 1.0, '鸡肉': 0.0}, '服务': {'卖家': 1.0, '服务态度': 2.0}, '款式': {}, '质量': {'噪音': -1.0, '声音': 4.0, '气味': -1.0, '燥音': 1.0, '质量': 1.0}}","{'产品功能': '榨汁 绞肉 碎冰 干磨 搅拌 打蛋 制奶昔 绞肉', '适用人数': '1-3人', '颜色分类': '黑色'}"
332,朋客,SG-350B,785.0,55578.0,"{'4': '婴儿辅食', '5': '小容量'}","{'功能': {'冰糖': 1.0, '大米': 1.0, '平果': 1.0, '机型': 1.0, '果汁': 5.0, '核桃': 0.0, '榨汁': 7.0, '橙汁': 3.0, '水果': 2.0, '牛肉': 0.0, '米粉': 1.0, '红豆': 0.0, '纤维': 0.0, '肉松': 2.0, '芝麻': 0.0, '苹果': 1.0, '虾丸': 1.0, '虾皮': 0.0, '豆浆': 1.0, '豌豆': 1.0, '转数': 1.0, '转速': 2.0, '辅食': 2.0, '辣子': 3.0, '雪梨': 1.0, '面膜': 1.0, '食物': 1.0, '黄瓜': 1.0, '吃苹果': 1.0, '干香菇': 0.0, '榨汁机': 4.0, '水果汁': 1.0, '芒果汁': 1.0, '苹果泥': 2.0, '黑芝麻': 0.0}, '服务': {'亲们': 1.0, '包装': 9.0, '卖家': 7.0, '好评': 2.0, '客服': 12.0, '态度': 12.0, '果泥': 3.0, '服务态度': 11.0}, '款式': {'分量': -1.0, '外形': 1.0, '大小': 2.0, '机身': -2.0, '款式': 2.0, '颜值': 1.0, '颜色': 3.0}, '质量': {'内存': 1.0, '商品': 1.0, '噪音': -3.0, '声音': 12.0, '底座': 1.0, '性能': 2.0, '挺好': 10.0, '气味': -1.0, '物美': 1.0, '眼光': 1.0, '质量': 26.0, '塑料味': 1.0, '实用性': 0.0, '使用寿命': 1.0}}","{'产品功能': '榨汁 切菜 绞肉 碎冰 干磨 搅拌 制奶昔 混合 绞肉', '适用人数': '1-3人', '颜色分类': '红色'}"
333,朋客,SG-350C,847.0,70131.6,"{'4': '婴儿辅食', '5': '小容量'}","{'功能': {'八角': 0.0, '冰糖': 0.0, '出汁': 1.0, '刀锋': 1.0, '功率': 4.0, '双头': 1.0, '发糕': 1.0, '土豆': 2.0, '墨粉': 1.0, '大枣': 0.0, '大米': 1.0, '小米': 1.0, '干果': 0.0, '干粉': 1.0, '搅碎': 1.0, '效率': 4.0, '早餐': 3.0, '机型': 1.0, '机械': 1.0, '构造': 1.0, '果汁': 96.0, '果粒': 1.0, '果肉': 2.0, '果蔬': -1.0, '果语': 0.0, '果酱': 1.0, '柠檬': 1.0, '核桃': 1.0, '梨汁': 2.0, '榨汁': 56.0, '橙子': 1.0, '橙汁': 3.0, '水果': 20.0, '渣渣': 6.0, '漏勺': 0.0, '煲粥': 1.0, '燕麦': 0.0, '猪肉': -2.0, '玉米': 2.0, '用途': 1.0, '瘦肉': 1.0, '百合': 0.0, '破壁': 0.0, '米粉': 4.0, '米糊': 24.0, '粉末': 3.0, '糖粉': 1.0, '红枣': 1.0, '红豆': 2.0, '纤维': -1.0, '绞肉': 8.0, '绿豆': 1.0, '肉松': 9.0, '肉肉': 0.0, '肉质': 1.0, '肉馅': 3.0, '芒果': -1.0, '芝麻': 1.0, '花椒': 0.0, '花生': 1.0, '苹果': 10.0, '菜泥': 3.0, '葛根': 0.0, '薏仁': -1.0, '虾皮': 0.0, '西瓜': -1.0, '豆子': 1.0, '豆浆': 19.0, '豆渣': 0.0, '豆类': 0.0, '豆粉': 0.0, '转数': 2.0, '转速': 12.0, '辅食': 33.0, '雪梨': 1.0, '食物': 5.0, '餐桌': 1.0, '饮料': 1.0, '饺子': 1.0, '香蕉': 2.0, '黄瓜': 2.0, '冰淇凌': 1.0, '味道香': 1.0, '土豆泥': 6.0, '很给力': 3.0, '效率高': 1.0, '果汁机': 14.0, '果蔬汁': 1.0, '榨汁机': 43.0, '水果汁': 8.0, '火龙果': 2.0, '猕猴桃': 1.0, '番茄汁': 1.0, '研磨机': 1.0, '粉碎机': 0.0, '红萝卜': 1.0, '纯果汁': 1.0, '绞肉机': -1.0, '绿豆糕': 2.0, '肉丸子': 1.0, '胡萝卜': 3.0, '花生粉': 1.0, '苹果汁': 20.0, '苹果泥': 16.0, '菠萝汁': 1.0, '蔬菜汁': 2.0, '蔬菜泥': 6.0, '西瓜子': -1.0, '西瓜汁': 11.0, '西红柿': 1.0, '辣椒面': 4.0, '过滤网': 1.0, '速度快': 10.0, '香蕉泥': 1.0, '黄瓜汁': 5.0, '黑芝麻': 0.0, '一段时间': 1.0, '五谷杂粮': 1.0, '产品描述': 2.0, '制作方法': 2.0, '果汁饮料': 1.0, '省时省力': 4.0, '胡萝卜汁': 2.0, '蔬菜水果': 1.0}, '服务': {'买家': 1.0, '亲亲': 1.0, '亲们': 15.0, '信誉': 1.0, '包装': 157.0, '包裹': 7.0, '卖家': 74.0, '好评': 120.0, '客服': 100.0, '差评': 0.0, '店主': 1.0, '店家': 24.0, '店铺': 1.0, '态度': 125.0, '果泥': 22.0, '淘宝': 0.0, '盒子': 3.0, '素质': 1.0, '赠品': 3.0, '链接': 1.0, '包得很': 1.0, '包装盒': 1.0, '实体店': 1.0, '说明书': 5.0, '产品包装': 2.0, '售后服务': 6.0, '有问必答': 2.0, '服务态度': 158.0, '考虑周到': 1.0}, '款式': {'体型': 1.0, '体积': 13.0, '分量': 1.0, '塑料': 4.0, '外型': 9.0, '外形': 16.0, '外表': 3.0, '大小': 20.0, '容积': -1.0, '尺寸': -1.0, '手感': 12.0, '机身': 8.0, '样式': 1.0, '款式': 5.0, '神器': 1.0, '粉色': 1.0, '红色': 7.0, '颜值': 5.0, '颜色': 78.0, '体积小': 5.0, '外观美': 1.0, '大红色': 1.0, '容量大': 1.0, '很漂亮': 32.0, '外观设计': 3.0, '美观大方': 1.0}, '质量': {'冰爽': 1.0, '冼也': 1.0, '刀头': 6.0, '原理': 1.0, '厨房': 1.0, '发烫': 1.0, '吃法': 1.0, '商品': 7.0, '嗓音': 4.0, '噪声': 4.0, '噪音': 43.0, '坏掉': 1.0, '块状': 0.0, '声音': 225.0, '实物': 5.0, '工艺': 1.0, '差得': 1.0, '底座': 1.0, '底盘': -1.0, '开关': 0.0, '异味': -1.0, '很沉': 1.0, '很甜': 1.0, '性能': 2.0, '成品': 1.0, '扭力': 1.0, '挺好': 143.0, '杂音': 3.0, '毛刺': 1.0, '气味': 10.0, '油漆': 1.0, '滤网': -1.0, '火气': 1.0, '焦味': 0.0, '燥音': 2.0, '物美': 3.0, '玻璃': 2.0, '瑕疵': 1.0, '用料': 3.0, '电线': 0.0, '盖子': 1.0, '真棒': 1.0, '碎成': -2.0, '粒状': 1.0, '糊味': 2.0, '细点': 1.0, '耐脏': 1.0, '螺丝': -1.0, '裂纹': 1.0, '质保': 1.0, '质量': 421.0, '马力': 2.0, '马达': 1.0, '一秒钟': 1.0, '不锈钢': 2.0, '塑料味': 3.0, '安全性': 1.0, '实用性': 10.0, '朋友们': 2.0, '用电量': 1.0, '电源线': 1.0, '粉碎性': 1.0, '耗时间': -1.0, '试一下': 1.0, '食品级': 1.0, '马力足': 1.0, '经久耐用': 1.0}}","{'产品功能': '榨汁\xa0切菜\xa0绞肉\xa0碎冰\xa0干磨\xa0搅拌\xa0打蛋\xa0制奶昔\xa0混合', '适用人数': '1-3人', '颜色分类': '红色'}"
334,朋客,SG-350D,194.0,20059.2,"{'4': '婴儿辅食', '5': '小容量'}","{'功能': {'功率': 1.0, '板栗': 0.0, '核桃': 0.0, '榨汁': 3.0, '水果': 2.0, '米糊': 1.0, '绞肉': 3.0, '肉馅': 1.0, '豆浆': 2.0, '水果汁': 2.0, '苹果汁': 1.0, '蜂蜜水': 1.0, '胡萝卜汁': 1.0}, '服务': {'信誉': -1.0, '包装': 11.0, '卖家': 6.0, '好评': 2.0, '客服': 15.0, '店家': 3.0, '态度': 7.0, '果泥': 1.0, '箱子': -1.0, '店主人': 1.0, '服务态度': 14.0}, '款式': {'机身': -2.0, '款式': 1.0, '颜色': 2.0, '很漂亮': 1.0, '高大尚': 1.0}, '质量': {'噪音': 3.0, '声音': 15.0, '性能': 1.0, '挺好': 6.0, '皮圈': -1.0, '质量': 42.0, '实用性': 1.0}}","{'产品功能': '榨汁 切菜 绞肉 碎冰 干磨 搅拌 和面 打蛋 制奶昔 混合 绞肉', '适用人数': '1-3人', '颜色分类': '红色'}"
335,朋客,SG-350F,238.0,16760.4,"{'3': '全自动', '4': '婴儿辅食', '5': '小容量'}","{'功能': {'刨冰': 1.0, '果汁': 4.0, '核桃': 0.0, '榨汁': 1.0, '用途': 0.0, '肉松': 1.0, '芝麻': 0.0, '豆花': 1.0, '辅食': 1.0}, '服务': {'包装': 8.0, '卖家': 1.0, '客服': 3.0, '态度': 3.0, '服务态度': 5.0}, '款式': {'外型': 1.0, '大小': 1.0, '颜值': 2.0, '颜色': 1.0, '很漂亮': 1.0}, '质量': {'声音': -1.0, '挺好': 3.0, '物美': 1.0, '质量': 9.0, '粗纤维': 1.0}}","{'产品功能': '榨汁 绞肉 碎冰 干磨 搅拌 制奶昔 混合 绞肉', '适用人数': '1-3人', '颜色分类': '红色'}"
336,格明,K-06,4.0,1996.0,{'3': '全自动'},,"{'产品功能': '榨汁 切菜 绞肉 碎冰 干磨 和面 打蛋 制奶昔 混合 绞肉 切丝 切片', '适用人数': '5人及以上', '颜色分类': '香槟金'}"
337,格明,K28,169.0,84331.0,"{'3': '全自动', '4': '婴儿辅食'}","{'功能': {'梨汁': 1.0, '米糊': 2.0, '豆汁': 1.0, '豆浆': 6.0, '豆渣': 2.0, '转速': 2.0, '豆浆渣': -1.0}, '服务': {'包装': 3.0, '态度': 2.0, '服务态度': 2.0}, '款式': {'高大尚': 1.0, '外观设计': 1.0}, '质量': {'噪声': 0.0, '噪音': 1.0, '声音': 23.0, '电源': -1.0, '质量': 8.0, '电源线': -1.0}}","{'产品功能': '榨汁 碎冰 干磨 搅拌 制奶昔 混合 绞肉', '适用人数': '4-5人', '颜色分类': '香槟金'}"
338,欧麦斯,P802,7.0,6293.0,"{'3': '全自动', '4': '婴儿辅食'}","{'功能': {'功率': 1.0, '机械': -1.0, '果汁': 2.0, '榨汁': 1.0, '米糊': 1.0, '蔬果': 1.0, '豆子': 1.0, '豆汁': 1.0, '豆浆': 10.0, '转速': 3.0, '果蔬汁': 1.0, '营养粥': 1.0, '鲫鱼汤': 1.0}, '服务': {'包装': 8.0, '卖家': 1.0, '客服': 4.0, '态度': 5.0, '赠品': 1.0, '产品包装': 1.0, '服务态度': 2.0}, '款式': {'外表': 1.0, '机身': -1.0, '款式': 1.0, '颜值': 1.0, '很漂亮': 1.0}, '质量': {'噪音': -1.0, '声音': 12.0, '挺好': 1.0, '盖子': 1.0, '质量': 16.0}}","{'产品功能': '榨汁\xa0绞肉\xa0碎冰\xa0搅拌\xa0制奶昔\xa0混合', '适用人数': '4-5人', '颜色分类': '灰色'}"
339,米技,HB3001,1.0,399.0,"{'4': '婴儿辅食', '7': '手持'}",,"{'产品功能': '榨汁\xa0绞肉\xa0打蛋\xa0制奶昔\xa0绞肉', '适用人数': '4-5人', '颜色分类': '美的正品 假一赔十 全国联保'}"
340,欧麦斯,P806,3.0,3840.0,"{'3': '全自动', '4': '婴儿辅食', '8': '静音'}",,"{'产品功能': '榨汁 切菜 绞肉 碎冰 干磨 搅拌 和面 打蛋 制奶昔 混合 绞肉 切丝 切片', '适用人数': '4-5人', '颜色分类': '灰色'}"
341,水花,MB-1001,3154.0,265327.19,"{'4': '婴儿辅食', '5': '小容量'}","{'功能': {'两用': 2.0, '冰糖': 1.0, '南瓜': 1.0, '双刀': 1.0, '效率': 1.0, '机械': 1.0, '果子': 1.0, '果汁': 7.0, '核桃': 0.0, '榨汁': 5.0, '水果': 3.0, '漏勺': 1.0, '燕麦': -1.0, '用途': 0.0, '米粉': 2.0, '粉末': 2.0, '粉沫': 1.0, '红豆': 1.0, '绞肉': 9.0, '肉馅': 2.0, '芝麻': 0.0, '花椒': 1.0, '花生': 1.0, '苹果': 3.0, '虾皮': 0.0, '豆浆': 1.0, '豆渣': 1.0, '转速': 2.0, '辅食': 5.0, '食物': 3.0, '味道香': 0.0, '孜然粉': 1.0, '很给力': 1.0, '核桃油': 1.0, '榨汁机': 5.0, '橘子汁': 1.0, '水果汁': 1.0, '火龙果': 1.0, '粉碎机': 1.0, '绞肉机': 1.0, '绿豆粉': 1.0, '花生酱': -1.0, '苹果汁': 3.0, '苹果泥': 4.0, '辣椒面': 3.0, '过滤网': -1.0, '速度快': 1.0, '黑芝麻': 1.0, '木瓜牛奶': 1.0}, '服务': {'五星': 2.0, '信用': -1.0, '包装': 34.0, '卖家': 6.0, '好评': 4.0, '客户': 1.0, '客服': 17.0, '差评': -1.0, '店家': 3.0, '态度': 38.0, '果泥': 4.0, '淘宝': 1.0, '盒子': 1.0, '箱子': 1.0, '赠品': 1.0, '包装盒': 1.0, '外包装': -1.0, '实体店': 1.0, '店主人': 1.0, '说明书': 4.0, '售后服务': 1.0, '服务态度': 24.0}, '款式': {'分量': 1.0, '塑料': 1.0, '外型': 1.0, '外形': 1.0, '大小': 5.0, '机身': 1.0, '款式': 4.0, '色差': 1.0, '颜值': 2.0, '颜色': 8.0, '很漂亮': 4.0}, '质量': {'噪声': 2.0, '噪音': -1.0, '声音': 33.0, '岁数': 1.0, '底座': 0.0, '开关': 0.0, '性能': 1.0, '挺好': 33.0, '挺棒': 1.0, '气味': 1.0, '滤网': 1.0, '燥音': 1.0, '用料': 1.0, '电线': 1.0, '盖子': -1.0, '经典': 2.0, '质量': 85.0, '实用性': 0.0, '稳定性': 1.0, '试一下': 1.0, '使用寿命': 1.0, '安全系数': 1.0}}","{'产品功能': '榨汁 绞肉 碎冰 干磨 搅拌 和面 制奶昔 绞肉', '适用人数': '1-3人', '颜色分类': '白色'}"
342,水花,MB-1301K13,218.0,25898.4,"{'4': '婴儿辅食', '5': '小容量'}","{'功能': {'榨汁': 1.0, '绞肉': 1.0, '榨汁机': 1.0, '苹果汁': 1.0, '过滤网': 1.0, '速度快': 1.0}, '服务': {'客服': 2.0, '店家': 1.0, '态度': 1.0, '服务态度': 1.0}, '款式': {'颜色': 1.0, '美观大方': 1.0}, '质量': {'噪音': 1.0, '盖子': 1.0, '质量': 1.0}}","{'产品功能': '榨汁 切菜 绞肉 碎冰 干磨 搅拌 和面 打蛋 制奶昔 混合 绞肉', '适用人数': '5人及以上', '颜色分类': '黑色'}"
343,汉宝,HB-J303,175.0,24325.0,{'4': '婴儿辅食'},"{'功能': {'豆浆': -1.0}, '服务': {'包装': 1.0, '态度': 2.0, '服务态度': 1.0}, '款式': {}, '质量': {'噪音': 1.0, '声音': -1.0, '挺好': 2.0, '质量': 2.0}}","{'产品功能': '绞肉 干磨 搅拌 制奶昔', '适用人数': '4-5人', '颜色分类': '橙色 绿色'}"
344,沃佳健,HH-1001,92.0,18216.0,{'4': '婴儿辅食'},"{'功能': {'功率': 1.0, '芝麻': 0.0, '豆浆': 0.0, '玉米糊': 1.0, '蔬菜泥': 1.0, '黑芝麻': 0.0, '五谷杂粮': 0.0}, '服务': {'包装': 1.0, '态度': 1.0, '说明书': -1.0, '服务态度': 1.0}, '款式': {'容量大': 1.0}, '质量': {'噪音': -1.0, '声音': 1.0, '实物': 1.0, '挺好': 1.0, '质量': 3.0}}","{'产品功能': '榨汁 绞肉 碎冰 干磨 搅拌 制奶昔 绞肉', '适用人数': '1-3人', '颜色分类': '红色'}"
345,盛世旺牛,B6,1.0,235.0,{'2': '大容量'},,"{'产品功能': '搅拌', '适用人数': '4-5人', '颜色分类': '明黄色'}"
346,盛世旺牛,HB-J801,2.0,662.4,{'2': '大容量'},,"{'产品功能': '榨汁\xa0搅拌\xa0打蛋\xa0制奶昔', '适用人数': '4-5人', '颜色分类': '银色'}"
347,盛世旺牛,HB-J808,14.0,2455.0,{'2': '大容量'},"{'服务': {'包装': 1.0}, '质量': {'声音': 1.0, '盖子': 1.0, '质量': 1.0}}","{'产品功能': '榨汁\xa0绞肉\xa0碎冰\xa0干磨\xa0搅拌\xa0打蛋\xa0制奶昔\xa0绞肉', '适用人数': '5人及以上', '颜色分类': '黑色'}"
348,福菱,FL-001,3480.0,344520.0,{'4': '婴儿辅食'},"{'功能': {'出汁': 1.0, '功率': 2.0, '大米': 0.0, '大蒜': 1.0, '小米': 0.0, '效率': 0.0, '果汁': 23.0, '果菜': 1.0, '枣泥': 1.0, '核桃': 0.0, '榨汁': 5.0, '橙汁': 1.0, '水果': 3.0, '牛肉': -1.0, '米汤': 1.0, '米粉': 1.0, '米糊': 3.0, '粉末': 2.0, '糖粉': 1.0, '红豆': 0.0, '绞肉': 1.0, '肉食': 1.0, '肉馅': 1.0, '芝麻': 1.0, '菜汁': 1.0, '菜泥': 1.0, '蔬果': 1.0, '蔬菜': 1.0, '虾皮': 0.0, '西瓜': 1.0, '豆子': 1.0, '豆浆': 4.0, '豆类': 0.0, '豆粉': 1.0, '豆面': 1.0, '转数': 1.0, '转速': 5.0, '辅食': 12.0, '食物': 3.0, '土豆泥': 2.0, '圣女果': 1.0, '很给力': 3.0, '果汁机': 1.0, '榨汁机': 5.0, '红萝卜': 1.0, '绿豆粉': 1.0, '胡萝卜': 1.0, '芒果汁': 1.0, '苹果汁': 2.0, '苹果泥': 6.0, '蔬菜汁': 1.0, '蔬菜泥': 1.0, '速度快': -1.0, '香蕉泥': 1.0, '黑芝麻': 1.0}, '服务': {'包装': 45.0, '单据': 1.0, '卖家': 12.0, '好评': 13.0, '客服': 38.0, '店家': 5.0, '态度': 57.0, '果泥': 5.0, '淘宝': 2.0, '箱子': -1.0, '赠品': 8.0, '保修卡': 1.0, '说明书': 1.0, '售后服务': 4.0, '服务态度': 44.0}, '款式': {'体积': 3.0, '够大': 1.0, '大小': 7.0, '手感': 3.0, '机身': 1.0, '样式': 1.0, '款式': 1.0, '耐看': 1.0, '颜值': 0.0, '颜色': 5.0, '风格': 1.0, '体积小': 1.0, '升级版': 2.0, '很漂亮': 3.0, '产品设计': 1.0}, '质量': {'一摔': -1.0, '噪音': 6.0, '声音': 46.0, '实物': 3.0, '平台': 1.0, '底座': -3.0, '开关': 2.0, '性能': 1.0, '成品': 1.0, '挺好': 43.0, '气味': 1.0, '浓度': 1.0, '物美': 2.0, '硬度': -1.0, '质量': 136.0, '黄豆': 1.0, '塑料味': -1.0, '安全性': -1.0, '实用性': 0.0, '试一下': 1.0, '安全系数': 2.0}}","{'产品功能': '榨汁 碎冰 干磨 搅拌 制奶昔 混合', '适用人数': '1-3人', '颜色分类': '咖啡色'}"
349,福菱,FL1308,870.0,68730.0,"{'4': '婴儿辅食', '5': '小容量'}","{'功能': {'出汁': 1.0, '功率': 2.0, '双刀': 1.0, '山药': -1.0, '效率': 1.0, '果汁': 14.0, '核桃': 0.0, '梨汁': 1.0, '榨汁': 11.0, '橙子': 2.0, '水果': 2.0, '牛肉': 0.0, '米粉': 1.0, '米糊': 4.0, '粉末': 2.0, '红豆': 0.0, '绞肉': 4.0, '芝麻': 1.0, '花生': 1.0, '苹果': 1.0, '菜泥': 1.0, '葡萄': 1.0, '虾皮': 0.0, '豆浆': 7.0, '豆粉': 1.0, '转速': 3.0, '辅食': 5.0, '食物': 3.0, '香蕉': 1.0, '土豆泥': 1.0, '小米粥': 1.0, '榨汁机': 2.0, '猕猴桃': 1.0, '苹果汁': 3.0, '苹果泥': 4.0, '草莓汁': 1.0, '蔬菜汁': 1.0, '黑芝麻': 1.0, '一段时间': 1.0}, '服务': {'包装': 28.0, '包裹': 1.0, '卖家': 10.0, '好评': 8.0, '客服': 19.0, '差评': 1.0, '店家': 3.0, '态度': 34.0, '果泥': 5.0, '盒子': -1.0, '链接': 1.0, '包装盒': -1.0, '外包装': 0.0, '实体店': -1.0, '说明书': 1.0, '售后服务': 1.0, '服务态度': 39.0}, '款式': {'体型': 1.0, '分量': 2.0, '外形': 1.0, '大小': 9.0, '手感': 1.0, '机身': 1.0, '样式': 1.0, '款式': 0.0, '颜值': 2.0, '颜色': 4.0, '很漂亮': 0.0, '外观设计': 1.0, '美观大方': 1.0}, '质量': {'嗓音': 1.0, '噪声': 0.0, '噪音': 7.0, '声音': 36.0, '实物': 1.0, '底座': -2.0, '开关': 2.0, '性能': 1.0, '挺好': 34.0, '气味': -2.0, '海绵': 1.0, '物美': 1.0, '玻璃': 1.0, '细点': 1.0, '自然': 1.0, '语法': 1.0, '质量': 109.0, '马达': 1.0, '塑料味': -2.0, '实用性': 3.0, '密封圈': 0.0, '试一下': 1.0}}","{'产品功能': '榨汁 绞肉 碎冰 干磨 搅拌 制奶昔 绞肉', '适用人数': '4-5人', '颜色分类': '咖啡色'}"
